"count"	"b2a"	"b2b"
1093	-0.440007	-0.032772
1094	-0.110839	1.279617
1095	-6.562756	-0.363498
1096	-6.908332	0.000343
1097	4.088644	0.31647
1098	-2.907753	0.594751
1099	-2.434367	0.081224
1100	-2.796247	-0.032336
1101	-2.664748	0.341293
1102	-3.296451	0.416428
1103	2.428696	0.698015
1104	1.920372	1.166894
1105	2.541107	1.063808
1106	2.278338	0.14766
1107	2.018273	0.116003
1108	1.769138	0.26728
1109	1.137123	0.32522
1110	-1.301959	-0.004957
1111	-0.927906	-0.217256
1112	1.228445	0.371432
1113	1.637937	0.331688
1114	2.515728	0.868426
1115	-1.862753	1.088186
1116	-2.511574	0.419058
1117	4.897752	0.366926
1118	5.665898	0.370044
1119	4.455364	0.512199
1120	4.161197	0.162786
1121	-0.815391	0.792902
1122	-1.563646	0.09326
1123	-0.919234	0.764968
1124	-3.665239	0.912293
1125	-2.681536	0.169814
1126	-3.014084	0.354555
1127	-2.857886	0.187767
1128	-2.310773	0.328885
1129	-2.890696	0.453821
1130	-3.207785	0.503959
1131	3.137912	0.383986
1132	2.29619	0.062941
1133	-2.11067	0.788754
1134	7.420431	0.654851
1135	7.828981	0.496443
1136	6.052478	0.677637
1137	-4.805032	-0.031147
1138	5.704971	0.284466
1139	-1.65878	0.423349
1140	0.99389	0.033294
1141	1.43056	0.269854
1142	-11.542542	0.897409
1143	-9.84745	0.461861
1144	-2.457486	0.663547
1145	-9.257722	-0.094193
1146	6.05621	-0.079093
1147	-4.12909	0.0023
1148	-6.143129	-0.134998
1149	9.447018	0.364822
1150	8.403009	-0.452506
1151	0.990792	0.353415
1152	1.850211	0.512663
1153	1.676628	0.073795
1154	2.106396	1.280052
1155	1.720987	1.695381
1156	1.817855	2.33389
1157	-1.439391	0.781831
1158	-1.152161	0.228259
1159	0.378536	-0.02998
1160	-1.044595	-0.007507
1161	0.980549	0.475172
1162	1.02847	0.427993
1163	1.115302	0.608233
1164	0.088885	0.738143
1165	0.175439	0.430342
1166	0.730918	0.385836
1167	0.867447	-0.905223
1168	0.370002	-0.835228
1169	0.221468	0.551806
1170	0.213989	0.695728
1171	0.468869	1.114213
1172	0.89928	0.808573
1173	0.602675	0.015266
1174	0.427655	0.082857
1175	0.853233	-0.102793
1176	0.482397	0.474372
1177	0.165386	0.476539
1178	-0.115316	-0.082882
1179	0.397595	0.821441
1180	-0.078064	1.09008
1181	0.116752	0.083981
1182	0.056415	0.076743
1183	0.008432	0.257694
1184	0.860685	0.369975
1185	0.957106	0.617858
1186	0.62974	0.077884
1187	-0.029024	0.119185
1188	0.860223	0.115243
1189	0.937089	-0.023136
1190	0.71723	0.007464
1191	0.182546	0.05764
1192	-0.226168	0.230558
1193	0.609083	0.646143
1194	1.228197	0.719825
1195	0.967293	0.312172
1196	0.143534	0.585508
1197	0.173176	0.250402
1198	0.50616	0.10606
1199	0.438823	0.352517
1200	0.6031	0.070223
1201	0.712968	0.821844
1202	-0.571724	-0.103972
1203	-0.742412	1.213606
1204	0.599277	1.021933
1205	0.689265	1.087073
1206	0.795616	0.84964
1207	0.047746	0.117695
1208	0.497327	0.56877
1209	0.778689	0.239732
1210	0.435123	0.213056
1211	-0.10646	0.051185
1212	0.316389	-0.080921
1213	0.546818	0.092861
1214	0.299382	0.070999
1215	0.170168	0.283887
1216	0.669181	0.67722
1217	0.00868	-0.061466
1218	0.153156	-0.079173
1219	-0.359337	-0.422921
1220	-0.505213	0.45474
1221	0.141666	0.47873
1222	0.862067	1.130551
1223	0.982276	0.551411
1224	0.508119	0.653016
1225	0.104787	0.760604
1226	0.122338	0.047731
1227	0.766853	0.59773
1228	1.036341	0.740746
1229	0.474842	0.369144
1230	0.024253	0.284431
1231	0.744143	0.557961
1232	0.207163	0.045729
1233	0.316491	-0.377095
1234	0.411684	0.018463
1235	0.384873	0.285921
1236	0.613238	0.516526
1237	0.415264	0.741957
1238	-0.348612	0.743275
1239	0.594597	-0.180131
1240	0.551154	0.81846
1241	0.899481	0.781019
1242	0.004117	-0.369581
1243	0.43424	0.393991
1244	-0.170154	0.485336
1245	-0.104853	0.25576
1246	-0.120063	-0.277018
1247	0.731436	0.054937
1248	0.828485	0.928123
1249	0.213256	2.357658
1250	-0.085406	-4.719948
1251	0.185748	-6.051532
1252	0.852166	-5.859184
1253	0.511759	-5.833719
1254	0.003279	-6.107846
1255	0.563332	-6.274591
1256	0.521909	-7.423956
1257	0.34427	-7.351013
1258	0.634768	-7.191952
1259	0.497361	-7.027559
1260	0.322809	-7.239763
1261	0.630366	-7.515428
1262	0.650663	-7.298093
1263	0.254637	-7.014152
1264	0.362867	-6.873183
1265	0.513136	-6.507882
1266	0.253149	-7.009411
1267	0.147344	-6.389835
1268	1.121325	-6.47752
1269	0.59861	-6.644842
1270	0.508845	-6.584544
1271	0.697495	-6.50585
1272	1.197569	-6.668889
1273	0.606859	-7.164647
1274	0.480303	-6.949235
1275	0.471985	-7.063258
1276	1.126703	-6.494746
1277	0.864308	-6.950394
1278	0.611011	-6.620415
1279	0.843149	-6.428589
1280	0.670456	-6.119801
1281	0.73141	-6.475582
1282	0.617391	-6.459278
1283	0.326933	-6.405562
1284	0.249337	-6.7847
1285	0.539159	-7.817415
1286	0.609183	-7.882039
1287	0.589068	-6.878107
1288	0.696487	-6.760221
1289	1.001579	-6.676624
1290	0.365841	-6.832166
1291	-0.142462	-7.102108
1292	-0.049311	-6.827278
1293	0.741968	-6.872669
1294	0.854431	-6.906106
1295	0.777715	-7.139402
1296	0.694549	-6.992014
1297	0.255664	-7.179784
1298	0.393601	-7.476756
1299	0.011954	-7.505367
1300	0.650861	-7.240529
1301	0.274665	-7.624042
1302	0.293205	-1.963157
1303	0.721474	-1.944971
1304	0.949044	1.528507
1305	0.631899	0.687021
1306	1.041003	0.930503
1307	0.259254	1.845298
1308	0.175659	-7.757786
1309	0.595861	-7.409093
1310	1.091104	-7.30362
1311	0.657038	-7.688403
1312	0.754701	-7.173689
1313	0.10464	-6.812104
1314	0.05289	-6.772454
1315	-0.272704	-7.338128
1316	0.052387	-6.56322
1317	1.648282	-7.281054
1318	1.524045	-7.148205
1319	0.377744	-5.822261
1320	0.372782	-6.306005
1321	0.466338	-7.365453
1322	1.123231	-8.165139
1323	0.20007	13.630555
1324	-0.405225	-12.98013
1325	0.934776	0.949386
1326	1.104415	0.576231
1327	-0.606816	-3.309743
1328	0.418073	-3.304439
1329	1.410389	-3.641397
1330	0.453561	-2.958777
1331	-0.224653	-3.258474
1332	0.647618	-3.354578
1333	0.932622	-2.30984
1334	0.943473	-3.441495
1335	1.032081	-2.740619
1336	0.966075	-2.793643
1337	-0.152333	-2.866199
1338	-0.141632	-2.68452
1339	0.848718	-2.150026
1340	0.422456	-1.722057
1341	0.442674	1.980725
1342	0.495921	-0.476207
1343	0.110097	-1.940495
1344	-0.002559	-0.132984
1345	0.14724	0.049093
1346	0.101793	0.212883
1347	1.225066	0.609958
1348	1.087367	0.715754
1349	0.780167	0.660676
1350	0.724072	0.153818
1351	1.175684	0.134826
1352	0.346639	0.0796
1353	1.184952	0.287974
1354	0.59052	0.55746
1355	0.928772	0.490419
1356	0.766869	0.259428
1357	0.748579	0.335157
1358	0.425326	0.21788
1359	0.702476	0.400559
1360	0.283919	0.330793
1361	0.373516	0.797279
1362	0.269186	0.775304
1363	1.029456	0.591799
1364	1.056801	0.460606
1365	0.183473	0.535467
1366	0.578416	0.827375
1367	1.553172	0.262465
1368	-0.14532	-0.049902
1369	0.516973	0.03073
1370	0.996652	-0.072079
1371	0.010117	0.295563
1372	0.200123	0.317828
1373	0.390709	0.597091
1374	0.755994	-0.030429
1375	0.306582	1.011849
1376	0.597952	1.396382
1377	0.272333	0.145385
1378	0.190726	-0.54059
1379	0.800353	-2.894046
1380	-0.329594	-1.642622
1381	0.453046	-1.957128
1382	0.142222	-1.412634
1383	0.209599	-1.576498
1384	0.016465	0.053125
1385	1.1925	1.744922
1386	0.76817	0.181173
1387	0.55282	0.708675
1388	1.361084	-0.065152
1389	-0.26779	0.56077
1390	0.874399	1.090552
1391	0.947264	0.768158
1392	0.945837	0.649183
1393	0.016373	0.552008
1394	0.374603	0.520357
1395	0.616012	0.966325
1396	0.692599	0.759668
1397	0.700358	-0.120678
1398	0.335997	0.080235
1399	0.142109	0.655036
1400	0.343255	0.75226
1401	-0.097276	0.223401
1402	0.107381	0.451443
1403	-0.112984	0.402806
1404	0.116865	-0.251766
1405	0.600317	-0.001124
1406	0.879968	0.814114
1407	0.613487	-0.192682
1408	0.241122	-0.074164
1409	0.183044	0.427406
1410	0.369004	0.49559
1411	-0.634339	0.477917
1412	-1.427415	0.268878
1413	2.665846	-0.095702
1414	4.856982	-0.125456
1415	4.725482	0.72216
1416	3.983877	0.473447
1417	4.531662	0.453435
1418	0.575934	0.377021
1419	-1.041864	-0.018899
1420	-0.806949	0.715368
1421	1.679375	0.837745
1422	0.02863	0.85914
1423	0.030629	0.484652
1424	0.510344	0.000759
1425	0.027942	-0.606779
1426	1.394203	-0.702564
1427	0.750123	1.145665
1428	1.010253	-1.097144
1429	0.891422	0.095372
1430	0.793591	0.339995
1431	-0.143747	0.226436
1432	0.603759	0.361525
1433	0.016662	0.890023
1434	0.563968	0.684298
1435	0.891369	0.40271
1436	0.157321	0.209532
1437	0.141257	0.175518
1438	0.983967	0.050344
1439	0.185756	0.1452
1440	1.316128	0.164666
1441	0.688201	0.095846
1442	0.306191	0.013107
1443	0.540819	0.425717
1444	-0.112752	0.374299
1445	0.157891	0.6073
1446	0.153704	0.074107
1447	0.048273	0.006666
1448	0.516945	0.102125
1449	0.748828	0.238091
1450	0.881249	0.390568
1451	0.36618	0.10402
1452	1.195455	0.172759
1453	1.028476	0.717698
1454	0.908591	0.039008
1455	0.624564	0.09873
1456	0.321025	0.47434
1457	0.534794	0.269103
1458	-0.373016	0.527091
1459	1.141722	0.199756
1460	0.152625	0.064907
1461	0.102263	0.512794
1462	0.150727	0.492053
1463	0.891997	0.975995
1464	0.337042	0.554257
1465	0.199069	0.612791
1466	-0.487663	0.36376
1467	0.543164	0.609941
1468	-0.343122	0.245998
1469	-0.295791	-0.04817
1470	-0.212967	0.136532
1471	-0.351358	-0.068366
1472	0.539093	0.387604
1473	0.194654	1.387607
1474	0.243409	0.979363
1475	0.401197	1.31287
1476	0.580339	1.164769
1477	0.370075	-0.373724
1478	0.011631	0.007831
1479	0.073941	-0.386041
1480	0.182026	0.534448
1481	0.207553	0.566174
1482	0.821545	1.088845
1483	-0.495161	-0.160833
1484	1.215158	0.375629
1485	0.434296	0.335982
1486	0.923307	0.88589
1487	0.641802	0.826851
1488	0.487692	0.25836
1489	0.210743	1.249527
1490	0.139086	0.548748
1491	0.545204	0.828186
1492	0.408438	0.655384
1493	0.246016	0.270992
1494	0.067042	0.089426
1495	0.4636	0.621218
1496	0.761348	1.051328
1497	0.781226	0.6933
1498	0.344931	0.607216
1499	0.465219	1.083748
1500	1.019375	0.002011
1501	0.799937	0.99918
1502	0.931486	0.170011
1503	-0.267146	0.764121
1504	0.843601	0.672921
1505	1.00348	0.849159
1506	-1.331781	0.011159
1507	-0.470712	0.065139
1508	3.004997	0.776051
1509	-0.534658	1.110721
1510	-0.987736	0.433668
1511	2.503751	0.021197
1512	3.255529	0.407742
1513	-3.63922	0.778286
1514	-3.734533	1.014679
1515	-3.506595	0.931125
1516	-3.516931	0.233559
1517	-3.403755	-0.120573
1518	-4.10105	0.007786
1519	1.429111	0.536081
1520	2.150509	-0.069571
1521	0.855946	0.468399
1522	-0.564273	0.483976
1523	-0.459317	1.0063
1524	-0.440425	0.081586
1525	0.577137	0.007965
1526	1.739206	0.18235
1527	0.166947	0.649488
1528	-0.063434	0.003641
1529	0.275806	0.91437
1530	1.170201	-0.286312
1531	-0.534481	-0.212574
1532	0.583811	-0.114546
1533	0.827865	1.024054
1534	1.362867	0.765477
1535	2.443692	-0.025723
1536	-0.177706	0.547488
1537	1.217399	-0.203258
1538	0.90132	0.341577
1539	0.866482	0.252198
1540	1.571076	1.022345
1541	0.417695	0.899358
1542	0.435543	0.732145
1543	-0.491162	1.168908
1544	0.121401	0.062162
1545	0.742443	-0.110791
1546	0.850395	-0.092383
1547	0.869371	0.185347
1548	0.624721	0.510232
1549	0.539177	0.345458
1550	0.574145	-0.150106
1551	0.740623	0.699082
1552	0.650089	0.756255
1553	1.475712	1.018154
1554	0.432705	1.125587
1555	0.699589	0.166788
1556	0.476679	0.429305
1557	1.395951	0.164568
1558	0.094871	0.30189
1559	-0.08246	0.180209
1560	-0.384668	0.04801
1561	-0.433758	-0.332872
1562	1.042945	0.551824
1563	0.118013	0.827553
1564	1.026649	0.941191
1565	0.508963	0.220679
1566	0.023784	0.139255
1567	-0.204283	0.173415
1568	-0.06137	0.326714
1569	0.924592	0.688416
1570	0.419097	0.965462
1571	0.311726	0.641494
1572	0.226891	-0.167972
1573	0.202925	1.240272
1574	0.649896	1.003365
1575	0.184738	-0.595093
1576	0.334025	0.117841
1577	0.327752	0.38993
1578	0.397811	0.563832
1579	0.940054	1.145049
1580	0.940975	0.091189
1581	1.166185	0.407941
1582	-0.064121	0.170145
1583	0.385728	0.204536
1584	0.602719	0.006247
1585	0.713651	0.10517
1586	0.048514	0.234292
1587	0.054358	0.046862
1588	0.541716	0.26974
1589	0.223719	-0.089408
1590	-0.075414	0.542252
1591	0.313285	-0.416786
1592	0.008004	-0.012729
1593	0.135605	0.527632
1594	0.090287	1.149288
1595	0.064836	0.872234
1596	-0.407802	0.767984
1597	1.157227	0.111142
1598	0.842172	0.241916
1599	0.892007	0.351641
1600	0.432488	0.352473
1601	-6.024672	0.427682
1602	-5.153543	-0.077335
1603	-7.09948	0.043574
1604	8.405653	0.153084
1605	9.797142	0.131677
1606	-1.218669	0.095351
1607	-9.893171	0.941536
1608	4.994213	0.747586
1609	6.79801	0.176125
1610	-7.257641	0.305751
1611	-7.866237	0.152992
1612	-5.932688	0.365397
1613	-3.045223	0.572622
1614	-0.001594	0.422892
1615	0.072756	0.274401
1616	-0.688729	0.306838
1617	0.299454	-0.144911
1618	-0.665285	0.006743
1619	-0.513534	-0.023697
1620	-0.432384	-0.276389
1621	1.010327	1.191672
1622	0.414081	0.105012
1623	-0.133019	0.810547
1624	0.352283	0.724902
1625	0.459015	0.464119
1626	-0.813387	0.541523
1627	0.079803	0.872821
1628	-0.291634	0.610125
1629	0.872064	0.437124
1630	0.3672	-0.070122
1631	1.24831	0.519782
1632	1.254219	0.476758
1633	0.030482	-0.229553
1634	0.059563	0.559129
1635	0.165629	0.532057
1636	0.909095	0.222686
1637	0.802941	0.933428
1638	0.388486	0.139401
1639	0.053127	0.392168
1640	-0.272675	0.557758
1641	-0.22388	0.768868
1642	0.169429	0.350616
1643	0.218337	0.271633
1644	0.368233	0.006394
1645	0.508548	0.787109
1646	1.072164	-0.094954
1647	0.911953	-0.127775
1648	1.002888	0.388954
1649	1.174031	0.095998
1650	0.714594	0.286153
1651	1.059371	0.169653
1652	-0.028554	0.727219
1653	0.292018	0.710556
1654	0.582633	0.822806
1655	0.636395	0.915643
1656	0.348242	0.589551
1657	0.614569	0.845193
1658	0.873499	0.899126
1659	0.779667	0.842677
1660	0.5733	0.554622
1661	0.633957	1.27486
1662	0.218329	1.19616
1663	0.202834	-0.589755
1664	0.443312	1.910162
1665	0.742674	1.20028
1666	0.75062	0.794997
1667	0.636164	0.240254
1668	0.234679	-0.606924
1669	0.115887	0.88281
1670	0.459908	0.624218
1671	-0.025608	0.624857
1672	-0.223533	0.74899
1673	0.200285	0.42182
1674	0.161533	0.733749
1675	-0.093738	0.420149
1676	1.409581	1.02781
1677	0.102916	1.24249
1678	-0.000807	-0.101348
1679	0.24694	0.244882
1680	-0.163327	0.10707
1681	0.584923	0.258784
1682	0.817814	0.293557
1683	0.788759	0.210664
1684	0.463517	0.480187
1685	0.447494	0.380879
1686	1.0586	0.849224
1687	0.233614	-0.102952
1688	0.918272	-0.132555
1689	-0.874542	1.085727
1690	0.59826	-0.038895
1691	1.30351	0.539094
1692	-0.37913	-0.366285
1693	1.01148	0.605602
1694	0.067334	-1.246475
1695	-0.030839	-1.799611
1696	0.076141	-1.397289
1697	-0.004313	-1.574203
1698	0.104332	2.032958
1699	0.577008	1.766207
1700	0.958565	0.949316
1701	0.060496	0.537964
1702	0.642167	0.809694
1703	0.460161	0.725042
1704	-0.038463	-0.765451
1705	0.433289	-0.091802
1706	-0.042728	0.084071
1707	0.027293	-0.083789
1708	0.096335	0.033832
1709	0.014111	-0.047533
1710	0.285239	1.009769
1711	0.381904	1.081069
1712	-0.21792	1.170951
1713	0.635302	0.075221
1714	0.293459	0.241481
1715	0.295227	0.129628
1716	0.243631	0.8944
1717	0.550973	0.626821
1718	0.247859	0.821214
1719	0.376676	0.414951
1720	0.29482	0.404116
1721	0.213221	0.093418
1722	0.125052	0.567803
1723	0.090259	0.501101
1724	0.171632	0.916723
1725	-0.109523	0.826733
1726	0.098575	0.644049
1727	-0.05983	0.26478
1728	0.220689	0.077736
1729	-0.019586	0.081885
1730	0.265903	0.054733
1731	0.435937	0.50411
1732	0.786704	0.213099
1733	0.359508	0.28486
1734	0.546562	-0.056059
1735	0.455801	0.218244
1736	1.073915	0.424349
1737	0.226435	-0.284376
1738	0.376959	0.751946
1739	0.804955	0.484339
1740	0.911299	-0.181814
1741	0.804064	-0.466788
1742	0.601043	0.979746
1743	0.683404	0.966194
1744	0.900157	-0.36731
1745	0.262242	-0.477032
1746	1.254449	0.343392
1747	-1.332306	0.110647
1748	4.6096	1.217194
1749	0.304532	1.299357
1750	-6.401578	0.539164
1751	-7.223462	-0.225969
1752	-1.570639	0.041736
1753	-2.673968	-0.026374
1754	-3.630669	-0.01744
1755	-3.822875	0.447396
1756	-2.955593	0.659013
1757	-2.479495	0.677886
1758	-1.647222	-0.393918
1759	-0.824006	-0.02482
1760	-0.721672	1.128347
1761	1.523043	0.901818
1762	0.191678	0.507557
1763	1.174266	0.999035
1764	-0.360807	0.835504
1765	-0.003101	1.121296
1766	-0.238174	-0.046251
1767	-0.247171	-0.018357
1768	-0.851069	0.287216
1769	0.228054	1.13127
1770	0.009059	-0.076101
1771	0.218863	0.35378
1772	0.007134	0.370615
1773	0.003423	-0.065218
1774	0.088577	0.11894
1775	0.093713	0.211943
1776	-0.026702	0.050645
1777	-0.145859	1.321982
1778	0.31697	0.760409
1779	0.611261	0.998166
1780	0.691517	1.049213
1781	-0.053784	0.882074
1782	-0.513175	0.303268
1783	1.066947	-0.107821
1784	1.297413	0.199025
1785	1.644029	0.024977
1786	1.683689	0.042366
1787	1.807059	0.114402
1788	1.556349	0.329399
1789	0.856352	0.591408
1790	1.240534	0.968801
1791	0.616467	1.390054
1792	0.649304	1.109057
1793	0.525794	0.313043
1794	0.5347	0.893278
1795	-1.002864	0.250607
1796	0.168695	0.457971
1797	0.126367	1.130623
1798	0.630076	0.971817
1799	0.11757	1.166806
1800	0.372352	0.006099
1801	0.361697	0.21467
1802	1.337996	0.068447
1803	-0.717458	-0.194544
1804	1.045849	0.44777
1805	1.331609	0.40631
1806	-0.189118	0.321671
1807	0.163257	0.466604
1808	0.655418	0.421497
1809	0.360671	0.733689
1810	1.44184	0.085907
1811	-0.089461	0.155769
1812	0.896038	-0.132127
1813	0.709316	0.436607
1814	0.506481	0.44524
1815	0.883249	0.235649
1816	0.947842	0.174001
1817	1.21371	0.3677
1818	1.107617	0.313295
1819	-0.215373	0.736979
1820	0.354591	0.330548
1821	0.02214	0.221316
1822	1.177294	0.273806
1823	0.794226	0.248154
1824	0.201764	0.305352
1825	0.087374	0.135102
1826	0.750984	0.338795
1827	0.875518	0.284897
1828	-0.100082	0.809595
1829	0.525281	-0.379503
1830	0.198136	-0.303466
1831	0.512674	1.617305
1832	0.144968	0.60548
1833	0.583484	-0.145688
1834	0.418182	-0.224928
1835	0.638755	0.312943
1836	1.201185	-0.953313
1837	1.319147	-3.009524
1838	0.9999	-2.49756
1839	-0.158645	2.138414
1840	0.731288	1.971667
1841	-0.366877	1.936111
1842	0.646393	2.23469
1843	1.080285	2.14001
1844	1.201456	1.608222
1845	0.583207	1.392285
1846	0.277711	2.189919
1847	0.147199	1.521227
1848	1.161422	1.526052
1849	0.771046	1.194233
1850	1.043035	2.728588
1851	1.113918	2.01375
1852	-0.39312	1.395664
1853	0.21317	1.931895
1854	0.501628	1.336763
1855	0.092023	2.714898
1856	-0.093046	1.845821
1857	0.876274	1.915232
1858	1.091926	1.987184
1859	-0.584725	1.959426
1860	-0.683555	1.186293
1861	0.834113	1.811001
1862	-0.179905	0.792988
1863	0.465375	0.586872
1864	0.839081	0.636428
1865	0.863499	0.174336
1866	0.571845	0.206882
1867	0.58252	0.398922
1868	0.177053	-0.334416
1869	0.163476	0.610985
1870	-0.074998	0.921606
1871	0.724283	-0.394558
1872	0.831741	1.496701
1873	0.907309	0.786817
1874	0.182094	-0.045543
1875	-0.375057	0.475148
1876	0.099261	0.010395
1877	0.768275	0.860913
1878	0.016044	0.724472
1879	0.905871	0.507028
1880	0.577334	0.505941
1881	0.939778	-0.096515
1882	1.108235	-0.150166
1883	0.010213	-0.229427
1884	-0.055832	-0.149611
1885	0.491099	0.460141
1886	0.944263	0.810809
1887	0.742336	-0.088658
1888	-0.203419	0.041092
1889	0.436328	-0.115661
1890	0.377503	0.782614
1891	0.090258	-0.027853
1892	-0.114352	1.085122
1893	0.337864	0.521468
1894	1.038282	0.870639
1895	1.098782	0.299587
1896	0.183272	0.614422
1897	-0.124334	0.105204
1898	0.408203	0.251277
1899	1.144597	-0.08069
1900	0.201689	0.497064
1901	1.18154	0.411492
1902	0.964928	0.050836
1903	0.740998	-0.021645
1904	0.778412	0.473299
1905	0.867471	-0.066305
1906	0.36177	0.365207
1907	0.92904	0.192238
1908	0.819778	0.99102
1909	0.451587	0.469133
1910	1.048683	0.635419
1911	1.032804	0.341751
1912	1.126735	0.806313
1913	0.942461	0.838904
1914	0.873026	0.714306
1915	1.006507	1.432491
1916	0.40563	1.488313
1917	-0.289898	1.538334
1918	-0.099409	-1.06738
1919	-0.030088	-0.89462
1920	0.011613	-1.08283
1921	0.383644	-1.044749
1922	0.546531	0.607407
1923	1.055757	0.477159
1924	0.86337	1.204936
1925	-0.328265	1.15157
1926	0.445112	0.789798
1927	0.41636	0.145599
1928	0.165616	-0.139966
1929	0.742019	0.038884
1930	0.977521	0.514353
1931	0.810282	0.722263
1932	0.428415	0.486141
1933	0.169361	0.125167
1934	-0.042186	0.255573
1935	0.53934	0.489183
1936	0.090484	-0.042223
1937	0.440098	0.346089
1938	0.407747	-0.081595
1939	0.609008	0.059792
1940	0.382148	0.859479
1941	0.740442	0.154621
1942	-0.238113	0.347094
1943	0.20806	-0.227296
1944	0.323219	0.210934
1945	0.34791	0.424626
1946	0.156703	-0.254305
1947	0.222572	-0.752947
1948	0.366272	1.028579
1949	0.334265	1.018813
1950	0.584521	0.747343
1951	0.535867	0.754748
1952	0.023483	1.006698
1953	0.263392	-0.150673
1954	0.975772	0.664753
1955	0.742151	0.446036
1956	0.868801	0.399088
1957	0.805455	0.151831
1958	-0.055143	-0.186945
1959	0.176051	-0.076688
1960	0.821185	0.315145
1961	0.722795	0.175871
1962	0.404234	-0.240071
1963	0.33723	-0.240249
1964	-0.018865	-0.065421
1965	0.02851	-0.327097
1966	0.360057	1.278458
1967	0.466941	0.297481
1968	0.273558	0.41949
1969	0.422263	0.479327
1970	-0.292854	0.353955
1971	0.358558	0.301453
1972	0.264253	0.510066
1973	0.57669	0.093685
1974	0.464868	0.699942
1975	0.403203	0.145796
1976	0.280591	0.198337
1977	0.078613	0.092508
1978	0.20788	0.658582
1979	0.312874	0.968368
1980	-0.028858	0.634915
1981	0.289549	-0.11994
1982	0.868457	0.935939
1983	0.813873	0.114684
1984	0.359922	-0.089588
1985	0.228434	0.245889
1986	0.108391	0.633036
1987	0.245174	0.659232
1988	0.259678	0.640886
1989	0.300677	0.97467
1990	0.132373	-0.370446
1991	0.718595	0.626896
1992	-0.245335	0.844974
1993	0.896746	0.804242
1994	-0.249408	0.280774
1995	0.407127	0.486278
1996	0.128868	-0.948468
1997	0.079048	1.731889
1998	-0.271629	0.126964
1999	-0.435798	0.39236
2000	1.12998	-0.146355
2001	0.645745	-0.338376
2002	-0.207191	0.213881
2003	0.893871	0.206138
2004	-0.143534	0.378922
2005	0.370382	0.521888
2006	0.275049	0.379842
2007	0.271859	0.470595
2008	0.96198	0.276922
2009	0.275798	0.443397
2010	0.197301	-0.091186
2011	0.079801	-0.282494
2012	0.167719	0.439893
2013	0.376791	0.046696
2014	0.140403	-0.025887
2015	-0.002785	-0.128281
2016	0.066613	-0.131931
2017	0.043558	0.474077
2018	0.176197	-0.239554
2019	0.667288	0.386436
2020	0.682791	0.650237
2021	0.732807	0.021622
2022	0.672159	0.073029
2023	0.371356	0.281676
2024	0.240427	0.894982
2025	0.357989	0.067556
2026	0.758436	0.826977
2027	-0.138067	-0.576401
2028	0.258746	-0.335632
2029	0.770388	-0.569462
2030	0.659287	-5.015228
2031	0.586149	3.218213
2032	0.834682	0.922306
2033	0.559581	1.224602
2034	0.738657	1.355777
2035	0.437156	1.365878
2036	0.472508	-0.078746
2037	0.034172	0.689771
2038	-0.161252	0.846819
2039	-0.349513	-0.045484
2040	1.327306	0.379727
2041	-1.343164	-0.348458
2042	-0.263587	0.188679
2043	0.053469	0.85268
2044	-0.602319	-0.137927
2045	0.745685	0.221388
2046	1.365337	0.162966
2047	0.921316	0.252388
2048	3.241734	0.519898
2049	2.043461	1.287157
2050	1.720035	0.945355
2051	2.502777	1.012955
2052	-1.403363	0.07734
2053	2.174283	0.353193
2054	2.10416	0.10422
2055	1.739631	0.058964
2056	1.82891	0.323329
2057	1.900625	-0.051253
2058	-0.548801	-0.43863
2059	-0.550868	0.592348
2060	2.474125	-0.073761
2061	-6.914789	0.53783
2062	-0.486802	0.135003
2063	1.737644	0.085614
2064	2.243201	0.107817
2065	1.917008	0.373941
2066	7.513044	0.083623
2067	6.832577	0.20351
2068	-3.890947	0.842688
2069	2.678453	0.829191
2070	2.098302	1.255753
2071	2.022994	1.399296
2072	2.127168	-0.830815
2073	2.544508	-0.348447
2074	2.379284	0.221755
2075	2.698497	0.705902
2076	2.596512	0.558798
2077	2.324205	0.308889
2078	1.341267	0.01955
2079	1.344911	-0.039863
2080	1.601318	0.152881
2081	2.188279	0.258806
2082	2.430932	0.291639
2083	2.269528	-0.273906
2084	1.713766	0.899017
2085	1.818918	1.202606
2086	1.019464	-0.31871
2087	-0.260354	0.485632
2088	0.54047	0.156621
2089	-1.496213	0.064742
2090	-3.345615	0.733256
2091	3.053512	0.702031
2092	-0.295186	0.063294
2093	-2.565795	0.238664
2094	-2.827533	-0.196808
2095	-3.677801	0.747946
2096	-1.99215	0.742112
2097	-1.871704	0.281678
2098	-2.72714	0.186206
2099	-2.911429	0.941232
2100	-3.312033	0.1965
2101	-3.401266	0.758644
2102	0.372671	0.142021
2103	-1.128115	0.431644
2104	-0.858104	0.605579
2105	-2.858799	0.791712
2106	-1.386666	0.851193
2107	-2.702191	0.043009
2108	-2.79661	-0.239347
2109	-3.349058	0.335519
2110	-2.885845	0.349286
2111	8.131726	0.370657
2112	-4.473166	-0.08437
2113	3.106798	0.211741
2114	0.084142	0.575947
2115	-0.215314	-0.318376
2116	-6.471108	0.431914
2117	2.574057	0.20949
2118	2.516767	0.076064
2119	2.81588	0.867635
2120	-2.505479	0.1229
2121	-7.388206	0.357152
2122	-3.73316	0.211705
2123	-5.600386	-0.075705
2124	3.027528	1.01396
2125	5.056723	0.574246
2126	4.817578	0.667311
2127	5.087664	1.105085
2128	-6.095251	0.462485
2129	-5.738936	0.48916
